map,num_agents,trial,plan_attempts,plan_ok,full_replan_ok,full_replan_ms,selective_replan_ok,selective_replan_ms,escalation_tier,initial_soc,full_replan_soc,full_replan_changed,selective_replan_soc,selective_replan_changed,selective_replanned,selective_conflicts
open,100,41,1,1,1,530.054,1,14.2958,0,4739,4662,91,4739,2,2,0
open,100,42,1,1,1,1188.72,1,11.1297,0,4899,4941,98,4899,1,1,0
open,100,43,1,1,1,131.33,1,17.1488,0,4622,4551,75,4622,2,2,0
open,100,44,1,1,1,183.029,1,8.2432,0,4869,4705,77,4871,1,1,0
open,100,45,1,1,1,33.9672,1,11.4006,0,4947,5007,19,4947,1,1,0
open,100,46,1,1,1,151.866,1,10.1318,0,4707,4798,67,4709,1,1,0
open,100,47,1,1,1,243.802,1,9.1997,0,4591,4490,86,4593,2,2,0
open,100,48,1,1,1,191.624,1,9.6128,0,4810,4928,48,4812,1,1,0
open,100,49,1,1,1,791.32,1,93.4866,0,4505,4580,95,4505,4,4,0
open,150,0,1,1,1,1092.79,1,35.0876,0,7081,6951,136,7084,7,7,0
open,150,1,1,1,1,689.143,1,125.764,0,6749,6776,135,6738,6,6,0
open,150,2,1,1,1,316.949,1,22.4292,0,7188,7044,129,7188,3,3,0
open,150,3,1,1,1,414.464,1,17.8657,0,6886,6913,112,6888,2,2,0
open,150,4,1,1,1,532.634,1,78.1875,0,6859,6736,136,6859,4,4,0
open,150,5,1,1,1,1416.85,1,18.5814,0,6745,6912,138,6745,3,3,0
open,150,6,1,1,1,1227.96,1,85.0098,0,7216,7330,143,7216,4,4,0
open,150,7,1,1,1,97.3533,1,17.0195,0,7402,7589,58,7402,1,1,0
open,150,8,1,1,1,1671.83,1,38.4002,0,7524,7425,139,7524,1,1,0
open,150,9,1,1,1,1902.57,1,32.0059,0,7451,7504,143,7451,1,1,0
open,150,10,1,1,1,39.4554,1,20.2793,0,7113,7132,32,7115,2,2,0
open,150,11,1,1,1,62.1305,1,24.7777,0,7246,7382,63,7248,2,2,0
open,150,12,1,1,1,1609.72,1,78.8445,0,6874,7054,141,6876,9,9,0
open,150,13,1,1,1,210.637,1,18.6473,0,7794,7926,81,7794,1,1,0
open,150,14,1,1,1,174.02,1,21.5009,0,7400,7667,93,7400,1,1,0
open,150,15,1,1,1,2560.23,1,30.1504,0,6960,6976,113,6960,4,4,0
open,150,16,1,1,1,3551.51,1,19.8416,0,8170,8078,104,8170,1,1,0
open,150,17,1,1,1,1150.7,1,91.8405,0,7310,7170,106,7310,7,7,0
open,150,18,1,1,1,1803.63,1,77.7554,0,6796,6838,131,6796,4,4,0
open,150,19,1,1,1,716.144,1,19.4455,0,7515,7750,101,7515,1,1,0
open,150,20,1,1,1,1920.44,1,24.9362,0,7589,7533,140,7591,4,4,0
open,150,21,1,1,1,281.268,1,48.0885,0,7150,7077,108,7150,4,4,0
open,150,22,1,1,1,22.2279,1,16.6042,0,7511,7513,5,7513,1,1,0
open,150,23,1,1,1,269.907,1,16.4063,0,6812,7102,85,6814,1,1,0
open,150,24,1,1,1,1067.84,1,19.8764,0,7304,7270,144,7304,2,2,0
open,150,25,1,1,1,352.161,1,23.846,0,7678,8111,67,7678,1,1,0
open,150,26,1,1,1,1577.52,1,58.3528,0,6612,6716,124,6612,2,2,0
open,150,27,1,1,1,114.626,1,21.9139,0,7429,7521,85,7429,3,3,0
open,150,28,1,1,1,100.6,1,17.6118,0,6703,7020,47,6705,1,1,0
open,150,29,1,1,1,784.374,1,17.0369,0,6579,6582,132,6579,1,1,0
open,150,30,1,1,1,37.7059,1,18.3389,0,6773,6829,41,6775,2,2,0
open,150,31,1,1,1,1301.62,1,45.3611,0,7218,7410,125,7208,8,8,0
open,150,32,1,1,1,833.402,1,19.8567,0,7143,7154,141,7143,1,1,0
open,150,33,1,1,1,67.0998,1,31.5551,0,7260,7429,59,7260,2,2,0
open,150,34,1,1,1,251.836,1,17.3434,0,7088,7276,82,7088,1,1,0
open,150,35,1,1,1,495.144,1,26.3453,0,7140,7220,108,7125,3,3,0
open,150,36,1,1,1,447.831,1,20.3271,0,7704,7363,125,7705,1,1,0
open,150,37,1,1,1,154.239,1,17.4307,0,7450,7667,79,7452,1,1,0
open,150,38,1,1,1,235.272,1,21.7036,0,7275,7525,66,7279,5,5,0
open,150,39,1,1,1,250.725,1,59.8496,0,7281,7279,85,7272,4,4,0
open,150,40,1,1,1,50.1698,1,19.4783,0,7145,7301,48,7145,3,3,0
open,150,41,1,1,1,89.9268,1,19.4091,0,6746,6985,63,6746,2,2,0
open,150,42,1,1,1,1069.65,1,44.8773,0,7400,7373,140,7400,8,8,0
open,150,43,1,1,1,635.311,1,67.6662,0,7312,7418,127,7312,3,3,0
open,150,44,1,1,1,65.2569,1,16.8637,0,7219,7306,63,7219,1,1,0
open,150,45,1,1,1,274.838,1,17.9421,0,7125,7259,98,7125,1,1,0
open,150,46,1,1,1,545.997,1,24.0012,0,7134,7170,115,7134,4,4,0
open,150,47,1,1,1,78.7684,1,16.9696,0,6697,6749,50,6697,1,1,0
open,150,48,1,1,1,1726.3,1,18.2719,0,7188,7229,146,7190,2,2,0
open,150,49,1,1,1,673.223,1,17.5703,0,6728,6868,125,6731,1,1,0
open,200,0,1,1,1,909.77,1,65.1688,0,10381,10525,140,10381,1,1,0
open,200,1,1,1,1,1244.64,1,25.1163,0,9309,9367,167,9309,2,2,0
open,200,2,1,1,1,2508.76,1,31.6537,0,10160,10234,189,10160,2,2,0
open,200,3,1,1,1,5028.13,1,36.126,0,10130,9997,194,10137,8,8,0
open,200,4,1,1,1,935.388,1,44.372,0,9383,9460,174,9385,4,4,0
open,200,5,1,1,1,4501.75,1,52.3683,0,9657,9939,195,9661,10,10,0
open,200,6,1,1,1,186.791,1,25.143,0,9606,9788,128,9606,1,1,0
open,200,7,1,1,1,81.7342,1,25.712,0,9719,9859,54,9721,2,2,0
open,200,8,1,1,1,1387.68,1,37.5206,0,9214,9036,192,9216,6,6,0
open,200,9,1,1,1,1545.56,1,68.7739,0,9575,9662,179,9579,8,8,0
open,200,10,1,1,1,713.446,1,229.222,0,9617,9571,141,9617,5,5,0
open,200,11,1,1,1,1031.86,1,28.0593,0,9870,10155,152,9870,3,3,0
open,200,12,1,1,1,3935.51,1,70.7278,0,9576,9881,194,9576,3,3,0
open,200,13,1,1,1,2232.17,1,92.6979,0,9552,9508,186,9560,7,7,0
open,200,14,1,1,1,2443.64,1,21.6026,0,9643,9550,197,9643,1,1,0
open,200,15,1,1,1,2077.63,1,97.0863,0,9331,9610,185,9332,6,6,0
open,200,16,1,1,1,1042.7,1,22.2062,0,10237,10159,165,10238,1,1,0
open,200,17,1,1,1,253.59,1,26.57,0,9806,10131,101,9806,1,1,0
open,200,18,1,1,1,27.8955,1,26.6242,0,10147,10144,4,10147,1,1,0
open,200,19,1,1,1,34.5893,1,33.6754,0,10042,10096,9,10044,1,1,0
open,200,20,1,1,1,607.794,1,88.396,0,9556,9858,159,9566,8,8,0
open,200,21,1,1,1,81.7059,1,25.58,0,9502,9461,74,9502,2,2,0
open,200,22,1,1,1,442.358,1,25.7307,0,9451,9504,152,9453,1,1,0
open,200,23,1,1,1,78.8057,1,24.7574,0,9446,9578,72,9446,1,1,0
open,200,24,1,1,1,2896.4,1,43.5057,0,9501,9516,195,9501,8,8,0
open,200,25,1,1,1,242.617,1,22.9438,0,9580,9676,109,9580,1,1,0
open,200,26,1,1,1,1599.83,1,68.0328,0,10949,11140,162,10950,2,2,0
open,200,27,1,1,1,3817.11,1,95.0807,0,10186,10092,196,10186,3,3,0
open,200,28,1,1,1,252.1,1,30.2383,0,9785,10033,127,9791,3,3,0
open,200,29,1,1,1,257.131,1,23.1104,0,9617,9905,118,9619,1,1,0
open,200,30,1,1,1,1516.28,1,41.0164,0,10535,10221,173,10537,2,2,0
open,200,31,1,1,1,38.6315,1,22.6438,0,9341,9431,12,9341,1,1,0
open,200,32,1,1,1,64.5663,1,26.4399,0,9674,9749,58,9676,1,1,0
open,200,33,1,1,1,5373.03,1,66.5698,0,10697,10847,194,10701,4,4,0
open,200,34,1,1,1,532.454,1,45.787,0,10251,10507,141,10251,3,3,0
open,200,35,1,1,1,941.036,1,64.5162,0,9529,9403,184,9529,7,7,0
open,200,36,1,1,1,143.149,1,28.362,0,10186,10305,78,10186,1,1,0
open,200,37,1,1,1,31.4566,1,24.3201,0,9554,9706,14,9556,1,1,0
open,200,38,1,1,1,3594.84,1,136.539,0,10022,9875,197,10022,4,4,0
open,200,39,1,1,1,117.517,1,23.4971,0,10508,10594,65,10508,1,1,0
open,200,40,1,1,1,1155.37,1,64.2577,0,9614,9700,171,9614,2,2,0
open,200,41,1,1,1,3513.1,1,150.145,0,10347,10531,192,10347,3,3,0
open,200,42,1,1,1,3112.14,1,47.915,0,9326,9635,192,9328,4,4,0
open,200,43,1,1,1,143.837,1,22.244,0,10019,10178,46,10019,1,1,0
open,200,44,1,1,1,3324.15,1,180.268,0,9180,9364,193,9180,2,2,0
open,200,45,1,1,1,1700.77,1,59.8363,0,10417,10137,177,10420,8,8,0
open,200,46,1,1,1,180.951,1,24.0913,0,9057,9097,95,9059,2,2,0
open,200,47,1,1,1,37.9274,1,24.8378,0,9434,9486,27,9438,3,3,0
open,200,48,1,1,1,3655.06,1,77.6828,0,9965,9905,192,9997,4,4,0
open,200,49,1,1,1,2411.01,1,189.501,0,10100,10451,188,10101,4,4,0
corridor,50,0,1,1,1,20.3146,1,5.7846,0,2648,2751,18,2668,3,3,0
corridor,50,1,1,1,1,22.4785,1,5.2976,0,2156,2230,25,2170,3,3,0
corridor,50,2,1,1,1,203.196,1,5.0204,0,2210,2391,37,2216,3,3,0
corridor,50,3,1,1,1,7.6822,1,3.9987,0,2201,2205,12,2205,2,2,0
corridor,50,4,1,1,1,43.027,1,6.876,0,2567,2583,43,2573,3,3,0
corridor,50,5,1,1,1,82.0927,1,4.5816,0,2584,2653,23,2588,1,1,0
corridor,50,6,1,1,1,104.079,1,4.7618,0,2635,2652,31,2639,2,2,0
corridor,50,7,1,1,1,25.8855,1,4.0895,0,2525,2553,24,2535,2,2,0
corridor,50,8,1,1,1,35.8118,1,3.2276,0,2573,2587,21,2586,1,1,0
corridor,50,9,1,1,1,13.454,1,5.5978,0,2392,2404,24,2400,4,4,0
corridor,50,10,1,1,1,16.6471,1,6.3549,0,2316,2337,27,2317,3,3,0
corridor,50,11,1,1,1,11.6692,1,3.2225,0,2305,2301,14,2312,1,1,0
corridor,50,12,1,1,1,9.9024,1,2.9038,0,2315,2336,9,2323,1,1,0
corridor,50,13,1,1,1,4.7097,1,3.3987,0,2416,2449,2,2420,1,1,0
corridor,50,14,1,1,1,37.3665,1,7.6342,0,2526,2577,32,2526,5,5,0
corridor,50,15,1,1,1,25.4603,1,6.851,0,2156,2242,17,2180,2,2,0
corridor,50,16,1,1,1,102.472,1,4.3275,0,2447,2445,33,2456,2,2,0
corridor,50,17,1,1,1,32.0398,1,4.4457,0,2245,2207,33,2255,2,2,0
corridor,50,18,1,1,1,42.0443,1,5.0733,0,2344,2403,36,2346,2,2,0
corridor,50,19,1,1,1,154.885,1,5.0632,0,2498,2560,37,2501,1,1,0
corridor,50,20,1,1,1,6.6861,1,3.4705,0,2136,2206,14,2148,1,1,0
corridor,50,21,2,1,1,53.6096,1,5.3179,0,2363,2487,32,2381,3,3,0
corridor,50,22,1,1,1,61.6464,1,25.5508,0,2503,2526,20,2529,3,3,0
corridor,50,23,1,1,1,4.7247,1,3.4017,0,2309,2309,4,2309,1,1,0
corridor,50,24,1,1,1,176.403,1,6.1758,0,2441,2480,35,2457,3,3,0
corridor,50,25,1,1,1,7.1547,1,4.3003,0,2278,2270,16,2286,2,2,0
corridor,50,26,1,1,1,173.73,1,3.059,0,2385,2556,32,2391,1,1,0
corridor,50,27,1,1,1,107.903,1,4.6517,0,2271,2299,39,2276,1,1,0
corridor,50,28,1,1,1,161.342,1,10.8183,0,2228,2292,42,2228,2,2,0
corridor,50,29,1,1,1,142.059,1,6.4945,0,2419,2551,37,2423,2,2,0
corridor,50,30,1,1,1,20.086,1,2.7022,0,2602,2688,12,2602,1,1,0
corridor,50,31,1,1,1,34.3761,1,11.75,0,2494,2494,36,2504,5,5,0
corridor,50,32,1,1,1,12.6399,1,6.2979,0,2453,2393,13,2427,3,3,0
corridor,50,33,1,1,1,62.5604,1,3.613,0,2319,2311,40,2321,1,1,0
corridor,50,34,1,1,1,44.3023,1,3.3927,0,2263,2251,23,2263,1,1,0
corridor,50,35,1,1,1,11.0502,1,3.7175,0,2593,2641,9,2607,1,1,0
corridor,50,36,1,1,1,48.4246,1,30.6308,0,2403,2334,35,2403,3,3,0
corridor,50,37,1,1,1,54.4141,1,3.2066,0,2178,2196,29,2180,1,1,0
corridor,50,38,1,1,1,33.811,1,5.8843,0,2501,2493,30,2528,3,3,0
corridor,50,39,1,1,1,25.52,1,5.2541,0,2315,2329,30,2321,3,3,0
corridor,50,40,1,1,1,9.3556,1,6.1927,0,2426,2392,21,2430,1,1,0
corridor,50,41,1,1,1,21.2518,1,7.8773,1,2687,2664,18,2704,3,3,0
corridor,50,42,1,1,1,48.1317,1,9.8937,0,2454,2478,44,2456,4,4,0
corridor,50,43,1,1,1,15.1146,1,4.6795,0,2614,2674,17,2618,2,2,0
corridor,50,44,1,1,1,349.448,1,109.064,0,2860,2905,46,2861,4,4,0
corridor,50,45,1,1,1,5.5358,1,3.335,0,2490,2530,8,2498,1,1,0
corridor,50,46,1,1,1,285.989,1,9.6219,0,2961,2985,44,2961,3,3,0
corridor,50,47,1,1,1,93.6783,1,6.798,0,2351,2375,39,2353,3,3,0
corridor,50,48,1,1,1,60.3653,1,4.2957,0,2514,2505,36,2514,2,2,0
corridor,50,49,1,1,1,141.174,1,3.7747,0,2606,2606,43,2620,1,1,0
corridor,100,0,1,1,1,12.8123,1,8.8174,0,5446,5500,7,5448,1,1,0
corridor,100,1,1,1,1,364.811,1,10.1901,0,5257,5233,78,5261,2,2,0
corridor,100,2,1,1,1,43.5224,1,16.3209,0,5537,5501,51,5537,4,4,0
corridor,100,3,1,1,1,699.432,1,75.5851,0,5548,5693,77,5564,2,2,0
corridor,100,4,1,1,1,429.354,1,23.4208,0,5085,5255,81,5117,9,9,0
corridor,100,5,2,1,1,210.679,1,14.9954,0,4897,4788,94,4911,3,3,0
corridor,100,6,1,1,1,258.948,1,17.8476,0,5386,5246,76,5390,3,3,0
corridor,100,7,1,1,1,9.9954,1,7.7896,0,4816,4818,1,4818,1,1,0
corridor,100,8,1,1,1,125.216,1,59.9712,0,5040,5003,64,5045,4,4,0
corridor,100,9,1,1,1,473.341,1,10.6603,0,5180,5136,83,5181,2,2,0
corridor,100,10,1,1,1,795.742,1,59.1696,0,5220,5341,90,5222,8,8,0
corridor,100,11,1,1,1,126.387,1,25.3261,0,5385,5427,71,5419,6,6,0
corridor,100,12,1,1,1,36.3886,1,15.3143,0,5010,5207,20,5039,2,2,0
corridor,100,13,1,1,1,241.705,1,8.3151,0,5465,5432,76,5477,1,1,0
corridor,100,14,1,1,1,320.387,1,13.0686,0,4768,4960,65,4777,1,1,0
corridor,100,15,1,1,1,149.86,1,10.9426,0,5109,5136,73,5117,1,1,0
corridor,100,16,2,1,1,222.933,1,62.8927,0,5661,5571,65,5663,3,3,0
corridor,100,17,2,1,1,299.089,1,66.4819,0,4819,4889,83,4819,5,5,0
corridor,100,18,2,1,1,67.9439,1,10.2801,0,5091,5214,46,5091,1,1,0
corridor,100,19,1,1,1,126.616,1,8.9047,0,5071,5165,67,5075,2,2,0
corridor,100,20,1,1,1,675.871,1,20.3385,0,5172,5008,88,5199,5,5,0
corridor,100,21,1,1,1,10.0199,1,8.7331,0,5384,5390,1,5390,1,1,0
corridor,100,22,1,1,1,92.7635,1,11.3192,0,5291,5431,57,5307,3,3,0
corridor,100,23,1,1,1,15.0415,1,9.3715,0,5037,5073,5,5051,1,1,0
corridor,100,24,1,1,1,16.3995,1,8.9805,0,5307,5391,25,5313,2,2,0
corridor,100,25,1,1,1,225.089,1,14.7063,0,4256,4350,77,4282,5,5,0
corridor,100,26,2,1,1,49.5359,1,8.8135,0,5153,5248,57,5155,1,1,0
corridor,100,27,1,1,1,134.521,1,52.8324,0,4895,4842,62,4920,8,8,0
corridor,100,28,1,1,1,45.0804,1,13.0677,0,4884,4960,44,4912,3,3,0
corridor,100,29,1,1,1,18.5059,1,10.9334,0,5524,5593,21,5536,1,1,0
corridor,100,30,1,1,1,84.7224,1,12.7612,0,5228,5525,37,5249,5,5,0
corridor,100,31,1,1,1,20.717,1,14.582,0,5461,5467,27,5472,2,2,0
corridor,100,32,2,1,1,127.117,1,12.8851,0,5356,5597,45,5382,4,4,0
corridor,100,33,2,1,1,203.986,1,12.5916,0,5381,5328,73,5385,3,3,0
corridor,100,34,1,1,1,114.308,1,15.3943,0,5331,5381,73,5355,7,7,0
corridor,100,35,1,1,1,588.704,1,114.286,0,5503,5506,90,5511,4,4,0
corridor,100,36,1,1,1,22.36,1,11.1754,0,5375,5452,28,5377,2,2,0
corridor,100,37,1,1,1,192.298,1,14.2582,0,4892,4977,80,4894,4,4,0
corridor,100,38,1,1,1,960.24,1,17.3997,0,5207,5447,90,5225,6,6,0
corridor,100,39,1,1,1,293.197,1,9.2694,0,5100,5285,75,5112,1,1,0
corridor,100,40,1,1,1,424.65,1,25.6081,0,4885,4895,78,4897,2,2,0
corridor,100,41,1,1,1,1011.69,1,115.26,0,5605,5608,97,5608,6,6,0
corridor,100,42,1,1,1,455.286,1,26.8562,0,5824,5763,74,5815,7,7,0
corridor,100,43,1,1,0,72.2033,1,88.5638,0,5559,-1,-1,5564,7,7,0
corridor,100,44,1,1,1,14.3039,1,7.6219,0,5334,5363,9,5336,1,1,0
corridor,100,45,1,1,1,12.1323,1,9.7033,0,5177,5184,9,5179,1,1,0
corridor,100,46,2,1,1,43.0894,1,13.297,0,5116,5277,20,5130,1,1,0
corridor,100,47,1,1,1,32.4385,1,9.8928,0,5154,5188,27,5160,1,1,0
corridor,100,48,1,1,1,46.4208,1,18.3647,0,5084,5069,32,5093,3,3,0
corridor,100,49,1,1,1,24.7236,1,11.6982,0,5130,5140,7,5130,2,2,0
corridor,150,0,3,1,1,324.356,1,22.0616,0,7900,8065,102,7908,2,2,0
corridor,150,1,1,1,0,236.375,1,24.3137,0,8408,-1,-1,8429,4,4,0
corridor,150,2,1,1,1,999.441,1,19.6151,0,8123,8257,137,8127,2,2,0
corridor,150,3,1,1,0,57.9093,1,38.7157,0,7677,-1,-1,7689,4,4,0
corridor,150,4,1,1,1,235.302,1,20.3532,0,7621,7853,98,7636,2,2,0
corridor,150,5,2,1,1,466.006,1,102.232,0,7602,7687,119,7656,9,9,0
corridor,150,6,2,1,1,477.536,1,65.4109,0,7997,8062,121,8053,14,14,0
corridor,150,7,1,1,1,90.2782,1,20.5077,0,7963,8357,66,7963,1,1,0
corridor,150,8,1,1,1,175.099,1,18.8233,0,8114,8160,81,8114,1,1,0
corridor,150,9,1,1,1,781.549,1,21.511,0,8141,8482,126,8143,3,3,0
corridor,150,10,2,1,1,71.1065,1,18.925,0,8085,8292,38,8095,1,1,0
corridor,150,11,2,1,0,27.9425,1,25.0571,0,8230,-1,-1,8266,5,5,0
corridor,150,12,1,1,1,619.895,1,30.9164,0,8408,8556,122,8439,8,8,0
corridor,150,13,2,1,1,46.3066,1,17.0792,0,7486,7584,22,7488,1,1,0
corridor,150,14,1,1,0,140.581,1,25.3746,0,8489,-1,-1,8495,3,3,0
corridor,150,15,1,1,1,255.839,1,23.9077,0,8221,8420,96,8268,4,4,0
corridor,150,16,1,1,0,3555.93,1,175.808,0,7782,-1,-1,7772,10,10,0
corridor,150,17,1,1,1,104.423,1,21.6101,0,7953,8145,66,7965,2,2,0
