map,num_agents,trial,plan_attempts,plan_ok,full_replan_ok,full_replan_ms,selective_replan_ok,selective_replan_ms,escalation_tier,initial_soc,full_replan_soc,full_replan_changed,selective_replan_soc,selective_replan_changed,selective_replanned,selective_conflicts
open,50,0,1,1,1,70.1823,1,4.144,0,2314,2298,42,2314,1,1,0
open,50,1,1,1,1,610.785,1,802.674,1,2292,2326,43,2297,2,2,0
open,50,2,1,1,1,46.932,1,3.5227,0,2321,2296,43,2321,1,1,0
open,50,3,1,1,1,189.005,1,6.5523,0,2184,2260,43,2184,3,3,0
open,50,4,1,1,1,559.613,1,26.269,0,2290,2370,42,2290,1,1,0
open,50,5,1,1,1,21.3964,1,3.1027,0,2298,2260,33,2300,1,1,0
open,50,6,1,1,1,70.3409,1,18.3054,2,2233,2192,36,2235,5,5,0
open,50,7,1,1,1,123.924,1,3.1961,0,2365,2419,28,2365,1,1,0
open,50,8,1,1,1,202.996,1,24.0958,1,2354,2400,42,2354,3,3,0
open,50,9,1,1,1,17.0523,1,6.3987,1,2531,2509,26,2531,2,2,0
open,50,10,1,1,1,13.7075,1,8.1953,0,2070,2079,26,2072,1,1,0
open,50,11,1,1,1,137.973,1,9.6321,1,2139,2113,33,2139,4,4,0
open,50,12,1,1,1,21.7739,1,3.8786,0,2397,2483,23,2397,1,1,0
open,50,13,1,1,1,91.3496,1,2.9408,0,2317,2315,39,2319,1,1,0
open,50,14,1,1,1,281.714,1,3.2352,0,2131,2214,48,2131,1,1,0
open,50,15,1,1,1,6.4345,1,3.3719,0,1961,2056,9,1963,1,1,0
open,50,16,1,1,1,40.6475,1,8.7783,1,1948,1981,28,1948,3,3,0
open,50,17,1,1,1,4.5704,1,2.5908,0,2067,2067,2,2067,1,1,0
open,50,18,1,1,1,73.4883,1,198.482,1,2247,2231,41,2247,4,4,0
open,50,19,1,1,1,136.353,1,3.2424,0,2285,2311,43,2285,2,2,0
open,50,20,1,1,1,168.198,1,4.4826,0,2334,2322,48,2334,2,2,0
open,50,21,1,1,1,13.8053,1,4.2961,0,2331,2337,16,2333,1,1,0
open,50,22,1,1,1,35.5687,1,5.1702,0,2428,2461,20,2428,1,1,0
open,50,23,1,1,1,27.9801,1,11.135,2,2270,2310,30,2270,3,3,0
open,50,24,1,1,1,17.2815,1,2.8465,0,2335,2326,30,2335,1,1,0
open,50,25,1,1,1,346.109,1,17.9741,0,2324,2364,44,2324,4,4,0
open,50,26,1,1,1,59.8472,1,12.1185,1,2161,2182,37,2178,3,3,0
open,50,27,1,1,1,43.1328,1,3.3002,0,2370,2304,43,2370,1,1,0
open,50,28,1,1,1,21.4741,1,6.2298,0,2188,2270,19,2188,1,1,0
open,50,29,1,1,1,53.0981,1,8.1691,1,2327,2190,45,2332,2,2,0
open,50,30,1,1,1,31.6785,1,4.3994,0,2156,2127,44,2156,1,1,0
open,50,31,1,1,1,27.0661,1,8.5344,1,2159,2179,32,2159,2,2,0
open,50,32,1,1,1,75.762,1,8.1365,1,2464,2396,32,2467,2,2,0
open,50,33,1,1,1,19.3055,1,17.494,1,2356,2368,13,2368,2,2,0
open,50,34,1,1,1,76.3653,1,4.9148,0,2427,2378,47,2427,2,2,0
open,50,35,1,1,1,306.934,1,29.3795,1,2402,2500,44,2427,6,6,0
open,50,36,1,1,1,6.4029,1,3.3802,0,2323,2384,7,2323,1,1,0
open,50,37,1,1,1,5.9854,1,4.4864,0,2340,2340,9,2340,1,1,0
open,50,38,1,1,1,226.58,1,9.7357,1,2383,2424,40,2387,3,3,0
open,50,39,1,1,1,150.798,1,10.5792,1,1932,2013,42,1932,4,4,0
open,50,40,1,1,1,43.1405,1,12.6413,1,2451,2460,36,2453,5,5,0
open,50,41,1,1,1,44.0693,1,65.5509,0,2406,2309,30,2406,3,3,0
open,50,42,1,1,1,91.6431,1,4.9563,0,2241,2263,32,2241,1,1,0
open,50,43,1,1,1,67.0414,1,2.6854,0,2372,2389,42,2372,1,1,0
open,50,44,1,1,1,42.1291,1,4.0897,0,2149,2091,33,2149,1,1,0
open,50,45,1,1,1,46.8823,1,5.5727,0,2418,2343,40,2418,2,2,0
open,50,46,1,1,1,31.2189,1,9.144,1,2153,2113,46,2153,2,2,0
open,50,47,1,1,1,5.8312,1,5.2661,1,1954,2004,9,2004,2,2,0
open,50,48,1,1,1,73.5917,1,7.2065,1,2001,2029,45,2005,2,2,0
open,50,49,1,1,1,79.4213,1,9.2503,1,2402,2385,35,2402,3,3,0
open,100,0,1,1,1,300.646,1,7.0306,0,4605,4633,91,4605,1,1,0
open,100,1,1,1,1,116.293,1,33.289,1,4328,4274,71,4337,5,5,0
open,100,2,1,1,1,48.5887,1,9.1035,0,4440,4449,29,4440,1,1,0
open,100,3,1,1,1,374.019,1,36.4266,1,4673,4694,78,4694,4,4,0
open,100,4,1,1,1,234.014,1,8.1051,0,4332,4406,65,4332,2,2,0
open,100,5,1,1,1,14.644,1,7.2546,0,4869,4929,16,4871,1,1,0
open,100,6,1,1,1,573.435,1,10.5976,0,4815,4798,77,4817,6,6,0
open,100,7,1,1,1,234.442,1,23.5448,1,4328,4383,91,4328,7,7,0
open,100,8,1,1,1,91.9229,1,50.6791,2,4552,4619,54,4558,4,4,0
open,100,9,1,1,1,536.117,1,27.5507,2,4729,4802,83,4726,5,5,0
open,100,10,1,1,1,341.575,1,8.2421,0,4532,4632,71,4532,1,1,0
open,100,11,1,1,1,11.3467,1,10.1121,0,4743,4745,5,4745,1,1,0
open,100,12,1,1,1,578.255,1,10.1048,0,4887,4787,93,4887,2,2,0
